image_id,top_color,bottom_color,top_type,bottom_type
0455746_jpg.rf.4ee5ee7c3b9c171414caf6ec152c2bfc.jpg,goldenrod,None,DRESSES,None
0406479_jpg.rf.d30c29cc2cba14d72df6e95f7a793bf7.jpg,darkgrey,darkslateblue,DRESSES,TROUSERS
0338875_jpg.rf.24afa81365940a9531e77351ab441a0a.jpg,darkslategrey,lightgrey,DRESSES,TROUSERS
0427689_jpg.rf.fb69f7e0422e16ea3f99b72a402b0432.jpg,antiquewhite,lightsalmon,COATS,TROUSERS
0125779_jpg.rf.b43475ec6088fbebae47ff0dae6f7054.jpg,lavender,dimgrey,DRESSES,TROUSERS
0138376_jpg.rf.91695b118a8ba5df4d66c09f9435a5cd.jpg,grey,None,DRESSES,None
0880069_jpg.rf.ede39949713a46694367af135ebf504e.jpg,tan,rosybrown,DRESSES,TROUSERS
0272606_jpg.rf.fbec92f6d4fc0e39e08de1bafd269411.jpg,linen,darkslategrey,DRESSES,LOUNGEWEAR
0452439_jpg.rf.cc09b7eb57f134b48408e86f103527f6.jpg,peru,sandybrown,DRESSES,LOUNGEWEAR
0112002_jpg.rf.c07ab29e995b1912d51690588316fc76.jpg,teal,rosybrown,DRESSES,TROUSERS
1105685_jpg.rf.de042c7cc314108261724c994198e999.jpg,crimson,None,TOPS,None
0412543_jpg.rf.339cb920a9c86bec1a71cd438ffbb83f.jpg,silver,darkslategrey,DRESSES,TROUSERS
1069799_jpg.rf.4748b07841acfc9c8156817cdb14dbe3.jpg,grey,darkslategrey,DENIM,LOUNGEWEAR
0134017_jpg.rf.048bdc6551e3883e57542bda237eb625.jpg,grey,grey,DRESSES,TROUSERS
1095910_jpg.rf.2fe847af4387eb7ad32cf23de3358a09.jpg,black,sandybrown,SKIRTS,LOUNGEWEAR
0391979_jpg.rf.8bc3e7c0fceb328e8265b77950eeb173.jpg,lightgoldenrodyellow,lightgoldenrodyellow,DRESSES,TROUSERS
0174792_jpg.rf.4a6299323b76a2021585a55cc14748f8.jpg,silver,tan,DRESSES,LOUNGEWEAR
0236520_jpg.rf.cf74dea881a283cc5e8e630b2d7be8fc.jpg,tan,tan,DRESSES,TROUSERS
0296811_jpg.rf.d22ca651c773172df0d1edcacb558e66.jpg,black,None,DRESSES,None
0217102_jpg.rf.7c1d552cc99634220b4ecb4a06dddd8b.jpg,darkslategrey,darkslategrey,SKIRTS,LOUNGEWEAR
0338534_jpg.rf.f8118955d6cf38b7e206d744c52fa604.jpg,silver,None,DRESSES,None
0901176_jpg.rf.2898f452b138a525e18c5a69b00a6da3.jpg,palevioletred,None,TOPS,None
1020160_jpg.rf.6a95634c063851b9ce0859da54929b4b.jpg,black,darksalmon,SKIRTS,TROUSERS
0140386_jpg.rf.29d69c0a664e90864b5947a1568a6494.jpg,powderblue,firebrick,DRESSES,SHORTS
0172523_jpg.rf.aa15174dbffaab865a236644faec4a93.jpg,antiquewhite,grey,DRESSES,TROUSERS
0362159_jpg.rf.eea1c0fde8d3cf37b1ef8c22342c8733.jpg,antiquewhite,rosybrown,DRESSES,SHORTS
0398027_jpg.rf.c4c213c611bbaa12f2886c448e296edc.jpg,dimgrey,black,DRESSES,LOUNGEWEAR
0480810_jpg.rf.9ccf79cfa1538c5e83d426278e90661f.jpg,grey,grey,DRESSES,TROUSERS
0416912_jpg.rf.7bbe500538c17d8f09a8b3fab4f92e66.jpg,rosybrown,rosybrown,DRESSES,TROUSERS
0432874_jpg.rf.6feb2bb77fb31b08f581ff3af18f150f.jpg,tan,tan,DRESSES,TROUSERS
1083974_jpg.rf.c2fd6d9d8c46467a2d030766dd5eab11.jpg,darkgoldenrod,rosybrown,DRESSES,SHORTS
0939439_jpg.rf.b8216873d805d6bd8c9945ebead8e9a4.jpg,white,darkslategrey,DRESSES,TROUSERS
0615247_jpg.rf.6a493e3534b20b13e8144ae4c74aae5b.jpg,white,dimgrey,DRESSES,TROUSERS
0137433_jpg.rf.70c704b29cc2523d7543e95c11fe18ee.jpg,black,None,DRESSES,None
0115544_jpg.rf.b24a2af5c9263ddcad3bcc33f30f62fb.jpg,midnightblue,dimgrey,DRESSES,LOUNGEWEAR
0942060_jpg.rf.705862c513a6ef24aac7330f465713bd.jpg,saddlebrown,None,DRESSES,None
0541290_jpg.rf.dd73bbfdfe6a16a61dd97968890462e3.jpg,darkgrey,lightgrey,DRESSES,TROUSERS
1090473_jpg.rf.6179e618ee0adb5c2d8ea2c698742ad9.jpg,black,dimgrey,COATS,TROUSERS
0622588_jpg.rf.547439ca19d58243392bba85e129059a.jpg,gainsboro,dimgrey,DRESSES,TROUSERS
0013644_jpg.rf.fdc62c0aa9cbff71deaac53284954b61.jpg,darkgrey,None,DRESSES,None
0555551_jpg.rf.b05d1dc8c90ce151803c2bb099c83321.jpg,white,rosybrown,DRESSES,TROUSERS
0346415_jpg.rf.10c4db614bdb949b299dc3118934d3c9.jpg,whitesmoke,silver,DRESSES,LOUNGEWEAR
0178020_jpg.rf.a21acd910ec97ab4551a5238b922b3b9.jpg,lightgrey,darkgrey,DRESSES,TROUSERS
0873903_jpg.rf.2360a19d801d56d4152f160ed1d8d931.jpg,sienna,darksalmon,DRESSES,TROUSERS
0920813_jpg.rf.74764caa5bc708ad04981958c4b59734.jpg,black,None,DRESSES,None
0409831_jpg.rf.5dfd561c89d07c9c110647adf6eb2179.jpg,dimgrey,None,DRESSES,None
1049266_jpg.rf.e67e370fbd14deb0e1669291963ea7a4.jpg,gainsboro,darkslategrey,COATS,TROUSERS
0688824_jpg.rf.5bf2143ebadc8d1c7061ee70756a0cac.jpg,black,darkgrey,DRESSES,TROUSERS
0453297_jpg.rf.ebbb041d8ae283dec04cf44899c3da3a.jpg,rosybrown,dimgrey,DRESSES,TROUSERS
0481676_jpg.rf.0a6eebd451a3c1b151bfc8f81acb6394.jpg,silver,silver,DRESSES,TROUSERS
0399101_jpg.rf.cf3a62108e8e7f2b8b112e72bc9b7a7e.jpg,darkgrey,None,DRESSES,None
0400184_jpg.rf.056f6f88d5bf1799349a0b7cc5f1a2e2.jpg,saddlebrown,None,DRESSES,None
0640324_jpg.rf.65a6f0db0f024de9e1e9c51877b9a0d8.jpg,grey,None,DRESSES,None
0295728_jpg.rf.744dba82e0d9900e538764e074b07ef1.jpg,gainsboro,whitesmoke,DRESSES,TROUSERS
0918630_jpg.rf.aa4307fb5e6b09995a922b753d4a4e03.jpg,sienna,black,DRESSES,TROUSERS
0297844_jpg.rf.9b357343d6284c78c4d7b9cb1b8c748a.jpg,whitesmoke,tan,DRESSES,LOUNGEWEAR
0464946_jpg.rf.1b25adcb8bd8308b952ee385650a6bf6.jpg,black,dimgrey,DRESSES,LOUNGEWEAR
0925401_jpg.rf.2547837ce2504070db7e479f2ccd0aa6.jpg,white,None,DRESSES,None
0533952_jpg.rf.dc52f772337b9afa8be0d9d47b4fbdd3.jpg,teal,None,DRESSES,None
0156125_jpg.rf.3417317960131e093fdeeab5217dccb3.jpg,white,rosybrown,DRESSES,LOUNGEWEAR
0642903_jpg.rf.cc75f02651dbc270936b5c90ae8cff93.jpg,darkslategrey,grey,DRESSES,LOUNGEWEAR
0415177_jpg.rf.bb93777768f64425ca0667ac9b91343b.jpg,sienna,darkslategrey,DRESSES,LOUNGEWEAR
0625191_jpg.rf.1d95d5447a079900956c819260b15500.jpg,lavender,dimgrey,DRESSES,TROUSERS
1111380_jpg.rf.c8a72f0ddb86d23eaf7b6c60e67084ad.jpg,darkolivegreen,None,DRESSES,None
0298394_jpg.rf.87a6b08f1925a3746b5e40ed4315bb46.jpg,darkslategrey,darkslategrey,SKIRTS,LOUNGEWEAR
0251184_jpg.rf.6a0969b21535e2b70ea08cdc9ddf11c7.jpg,snow,lightskyblue,DRESSES,LOUNGEWEAR
0472471_jpg.rf.36fc54b7fee9638e1f75f8872ee65f47.jpg,brown,dimgrey,KNITWEAR,SHORTS
0291765_jpg.rf.a85df52a1458f1da81a64c7b837f85c4.jpg,darkslategrey,None,SKIRTS,None
0705085_jpg.rf.d322909eaca0463500645a57719fe4e9.jpg,darkslategrey,None,KNITWEAR,None
0495388_jpg.rf.f5ec7ec4ec81781857b52c2a4c542fb8.jpg,black,indianred,KNITWEAR,LOUNGEWEAR
0297274_jpg.rf.8d99c71456d580b257ad2109a856d851.jpg,darkslategrey,None,DRESSES,None
0147548_jpg.rf.3afbe46b2179800ba2df74d10a38b260.jpg,black,rosybrown,TOPS,LOUNGEWEAR
1005247_jpg.rf.3bd59aa1a672ede9780003fee80ab825.jpg,darkgrey,black,DRESSES,LOUNGEWEAR
0680505_jpg.rf.9134428b969dd88bac59e1c82e72ae67.jpg,darkgrey,darkgrey,DRESSES,TROUSERS
0449340_jpg.rf.e641be7c6cded766de7ab011d9b3a82b.jpg,darkslategrey,darkgrey,DRESSES,TROUSERS
0453735_jpg.rf.cad2640d61dc584401fdb19f78571522.jpg,darkkhaki,darkslategrey,SKIRTS,TROUSERS
0294222_jpg.rf.6a0840765a513815d1fca3d4fa591d47.jpg,lightgrey,None,DRESSES,None
1058192_jpg.rf.eb784e751709aca9a03c46b407feb451.jpg,lightslategrey,beige,KNITWEAR,TROUSERS
1085069_jpg.rf.af19ec16617465a05a5c75f1ad356120.jpg,burlywood,darkgrey,DRESSES,TROUSERS
1087686_jpg.rf.82556af34352c93de4807844d01b9284.jpg,burlywood,darkslategrey,DRESSES,LOUNGEWEAR
0808745_jpg.rf.0121eb309256aa0dbbf7ef50bfbc53b8.jpg,rosybrown,None,COATS,None
0163405_jpg.rf.9bc8c4f28db4101584ca81571c6adb87.jpg,silver,peru,DRESSES,TROUSERS
0410195_jpg.rf.0b5f2e8c5322138684645d688572db63.jpg,black,saddlebrown,DRESSES,TROUSERS
0228697_jpg.rf.22d24dcf47b43bd9d4748688e50ef169.jpg,darkgrey,darkgrey,DRESSES,TROUSERS
0849873_jpg.rf.64bda767eae8afb801c3536d39abba51.jpg,darkgrey,silver,DRESSES,TROUSERS
1090470_jpg.rf.8ef6e2ddb2ab33ae91ab11cef4f5c81e.jpg,darkolivegreen,rosybrown,SKIRTS,SHORTS
0187807_jpg.rf.aef1b4236d815655591027c9c9ab5032.jpg,linen,None,DRESSES,None
0498938_jpg.rf.6592bc5f051c30fd8c9a4f9eafa05a42.jpg,ghostwhite,darkgrey,DRESSES,TROUSERS
0471829_jpg.rf.7efdd9e29b02c496bba157f11a67cd20.jpg,lightgrey,wheat,DRESSES,LOUNGEWEAR
0439098_jpg.rf.62bd1ca046a14cef40ed445aaf166e30.jpg,black,silver,DRESSES,SHORTS
0357055_jpg.rf.215aa03d295462578652d14211b6c17f.jpg,khaki,burlywood,DRESSES,LOUNGEWEAR
0946366_jpg.rf.0c9c4e31243fc0e0a46ebc20e600d855.jpg,wheat,saddlebrown,DRESSES,TROUSERS
0695482_jpg.rf.631219376808b167eea06a81d32956e3.jpg,khaki,dimgrey,DRESSES,TROUSERS
0169658_jpg.rf.37494f96beba399ed599b697a858bf1c.jpg,wheat,None,DRESSES,None
0294948_jpg.rf.e1fc5d5db0b1a8a04d28847c030c888e.jpg,darkslategrey,antiquewhite,KNITWEAR,TROUSERS
0418867_jpg.rf.2a3b3a51da506ea7908003947f9d0ef6.jpg,saddlebrown,wheat,DRESSES,TROUSERS
0154309_jpg.rf.76cabbb2d77500e182e046043748a9eb.jpg,whitesmoke,None,DRESSES,None
0359693_jpg.rf.5eb5cfda42313fe568293449e458f900.jpg,rosybrown,dimgrey,COATS,SWEATS
0625620_jpg.rf.01c6da9f097bd09e670348516617b41c.jpg,slategrey,None,COATS,None
0614428_jpg.rf.99b48c5d81f03771728834d1cd336e79.jpg,lavender,None,DRESSES,None
0457838_jpg.rf.987f12d4befff6f3ec983ba887a2b23c.jpg,white,rosybrown,DRESSES,TROUSERS
0148867_jpg.rf.be65cab643dc6821099682ae79221548.jpg,beige,saddlebrown,SKIRTS,LOUNGEWEAR
0167671_jpg.rf.33d9ed4701c0fb5ec3b5507d4deb09f9.jpg,dimgrey,dimgrey,DRESSES,SHORTS
0120846_jpg.rf.203172e1bde473c1aa3455d56da70380.jpg,darkslategrey,burlywood,DRESSES,TROUSERS
0354401_jpg.rf.e9a9b269f747cf790747b342244f4788.jpg,lavender,rosybrown,DRESSES,TROUSERS
0488245_jpg.rf.b0774210447ffefe5521f0926585e28f.jpg,silver,darkslategrey,DRESSES,LOUNGEWEAR
1025828_jpg.rf.3b281ada2a844640a7c19e190a299313.jpg,whitesmoke,tan,DRESSES,LOUNGEWEAR
1092689_jpg.rf.f32e1941e931366f51d98d9d65eb7cb8.jpg,gainsboro,sienna,COATS,TROUSERS
0137278_jpg.rf.8aa4582415bcf0bc437d250b130933e2.jpg,sienna,None,DRESSES,None
0386964_jpg.rf.bda74391053df3aaa4e2dcc14ff3e996.jpg,black,grey,DRESSES,TROUSERS
1079827_jpg.rf.0918f15d5c68c6487a52dad79f4619bc.jpg,whitesmoke,None,DRESSES,None
0432530_jpg.rf.35e421640e0659803f7d81b711a7a33a.jpg,lavender,None,DRESSES,None
0348215_jpg.rf.4983c491d825f44439688e9718053169.jpg,grey,dimgrey,JACKETS,TROUSERS
0867345_jpg.rf.84b1ff3733a8c52e1b2f8ae8a5d61d69.jpg,white,darkslategrey,DRESSES,LOUNGEWEAR
0463785_jpg.rf.cd232e973c30052360611b8812a25ff5.jpg,peru,None,DRESSES,None
0148127_jpg.rf.0018be8e846bd860b653a364b0f4ffc8.jpg,white,whitesmoke,DRESSES,TROUSERS
0502031_jpg.rf.a1eac88f4459485fc6fe147150f153d9.jpg,cyan,None,DRESSES,None
0347096_jpg.rf.6b6ccd04b924b69dc489180ae724a91f.jpg,darkslategrey,tan,KNITWEAR,LOUNGEWEAR
0433377_jpg.rf.bcbd7a3cedc27a7f2e5e4fff6131ddbc.jpg,sienna,darkslategrey,KNITWEAR,TROUSERS
1061064_jpg.rf.3da02b847d8723021272c0cc85e16646.jpg,wheat,darkslategrey,DRESSES,LOUNGEWEAR
0617655_jpg.rf.6e7ac879023fefd1bbe57daaa1518ede.jpg,black,None,DRESSES,None
1075202_jpg.rf.78406b085c4d548c371a76c6a2717bed.jpg,black,None,DRESSES,None
0294385_jpg.rf.809de9f0765ab6b0e4a256b0ffbb37df.jpg,saddlebrown,silver,SKIRTS,TROUSERS
0240658_jpg.rf.2f1d7c1d14b9def0fe2259e17d195d51.jpg,burlywood,peru,DRESSES,TROUSERS
0365195_jpg.rf.83618c6f74b98f026aa9e9b054023883.jpg,dimgrey,darkslategrey,SKIRTS,SHORTS
0410231_jpg.rf.4cf563718bbf69e596375ddbbe964b4e.jpg,rosybrown,dimgrey,DRESSES,TROUSERS
0995071_jpg.rf.f05f3cb5ee24edcf88d94d605f02b0a8.jpg,black,None,SKIRTS,None
0340063_jpg.rf.635ed96af995dabea63de944556870b5.jpg,black,None,KNITWEAR,None
0363246_jpg.rf.446a673ad34c5455dbb7dc6d86885556.jpg,saddlebrown,saddlebrown,DRESSES,TROUSERS
0141270_jpg.rf.6a36b160e16462a9882c55bba6d6e432.jpg,black,None,TOPS,None
1056237_jpg.rf.33b577e29eadb1700ea22ff38b3545bd.jpg,silver,darkslategrey,DRESSES,SHORTS
1065414_jpg.rf.4b28e34b1f8309c3dabc1f00fe122579.jpg,black,grey,DRESSES,TROUSERS
0372951_jpg.rf.1a2e540718f242103ad6a4a317cea35a.jpg,sienna,None,DRESSES,None
1054150_jpg.rf.d1b0573e6bfd0d26f179f2355db9503e.jpg,saddlebrown,grey,DRESSES,TROUSERS
0457554_jpg.rf.aabbf544e4557ab066168bfee90eeea2.jpg,rosybrown,None,DRESSES,None
0341351_jpg.rf.44d0593328fa63f8ae8957f8e01c8b92.jpg,lightslategrey,grey,DRESSES,LOUNGEWEAR
0102028_jpg.rf.0df151fd0443db9b4107354b107e7c20.jpg,whitesmoke,None,DRESSES,None
0895299_jpg.rf.cdfbc95f2b9791a3cd42711fe2998432.jpg,black,None,DRESSES,None
1090088_jpg.rf.01ef906a77d53e2921781ac009d1d2b8.jpg,lightgrey,None,DRESSES,None
0343431_jpg.rf.f64ee94b6a80202d4cc91e12fdbbf673.jpg,darkslategrey,darkslategrey,COATS,TROUSERS
0390732_jpg.rf.169280b6a6e60eb4d2eb432d6df491e7.jpg,black,None,DRESSES,None
0560841_jpg.rf.9e99962563a9f61233ec5f59d16c9970.jpg,lightgrey,rosybrown,DENIM,TROUSERS
0434740_jpg.rf.135b3bf48e71d8f0c916a0ac8a683b2e.jpg,sienna,darkgrey,TOPS,SHORTS
0215499_jpg.rf.1bd63bccdabb7583e731c1a6036a76f0.jpg,darkgrey,bisque,DRESSES,TROUSERS
0165304_jpg.rf.eee51b109b4c6765f52f90a1ae78acc5.jpg,black,None,KNITWEAR,None
0730588_jpg.rf.8151d44e128530856b20a925c4043fe7.jpg,wheat,lightpink,DRESSES,LOUNGEWEAR
0470112_jpg.rf.8aa33cda4f8cc89943104dbf991072fe.jpg,burlywood,darksalmon,DRESSES,LOUNGEWEAR
0575122_jpg.rf.03d4bce8a65f293813289a9624d89278.jpg,black,black,SKIRTS,TROUSERS
0438147_jpg.rf.6738c05a96e7796f25bd24793f2cf8ba.jpg,gainsboro,mediumaquamarine,DRESSES,LOUNGEWEAR
0004210_jpg.rf.921dcc163f84abb018c7493d3ca4a61c.jpg,lightgrey,burlywood,DRESSES,TROUSERS
0471235_jpg.rf.3630d53b23827c0d2216226facd7f551.jpg,grey,darkslategrey,DRESSES,TROUSERS
0683155_jpg.rf.efa43d0751b56271ddbba20503f9d52e.jpg,sienna,None,DRESSES,None
1049510_jpg.rf.29572d1c716ad1bc8ddfd9b5110e411d.jpg,darkslateblue,silver,DENIM,SHORTS
0337774_jpg.rf.416cbd5cddb9e73af33ab334581e76f2.jpg,white,tan,DRESSES,TROUSERS
0882524_jpg.rf.ca8b5b26fe267589af963a1cf1b423ed.jpg,darkslategrey,black,DRESSES,LOUNGEWEAR
0166594_jpg.rf.f0c631632b7c2f88eabf725a29dd013e.jpg,darkkhaki,None,DRESSES,None
0477724_jpg.rf.31a49a6d1ed561a6f3b73759479d2d13.jpg,beige,darkslategrey,DRESSES,TROUSERS
1048026_jpg.rf.0f2d51aeb70cdcfa54432760dc2839c7.jpg,yellowgreen,silver,DRESSES,SHORTS
0780458_jpg.rf.7837da2970a5d015700f8058fd833700.jpg,gainsboro,peachpuff,DRESSES,TROUSERS
0426425_jpg.rf.2b20a82f9e000b7d13ce849093195053.jpg,brown,darkslategrey,DRESSES,LOUNGEWEAR
0485173_jpg.rf.f28445360b3217aca2f540e607c9e13f.jpg,darkslategrey,rosybrown,KNITWEAR,SHORTS
0216181_jpg.rf.a493f6264491a079d11b4b05e6446cc3.jpg,gainsboro,bisque,DRESSES,TROUSERS
0890050_jpg.rf.2021fd350b903276e799a2008843c2c4.jpg,black,None,KNITWEAR,None
0606172_jpg.rf.62814c1a733ae7d039a0a094fa769512.jpg,darkslategrey,None,DENIM,None
0147010_jpg.rf.2f275a7ab3c83622f11b947aaeeeaa77.jpg,white,dimgrey,DRESSES,LOUNGEWEAR
0380816_jpg.rf.38130739575af9398624b1d47cd0f935.jpg,silver,None,DRESSES,None
0129079_jpg.rf.8c5ec279960ba142966e67e9a214fd80.jpg,linen,palegoldenrod,DRESSES,TROUSERS
1059077_jpg.rf.8968d1f45a0700af4e182440626c987a.jpg,black,black,DRESSES,LOUNGEWEAR
1046625_jpg.rf.6f5083b745b16aa8f918beedee68b6a4.jpg,darkslategrey,rosybrown,DRESSES,TROUSERS
1010277_jpg.rf.dafc9a4286ba7432157cbf881c796a1b.jpg,silver,palegreen,DRESSES,LOUNGEWEAR
0417010_jpg.rf.66cbb4302c28ad8be9c1f12aad25877b.jpg,lightgrey,None,TOPS,None
0434781_jpg.rf.533506aaff17123d7c7e6a6ca77fc2e5.jpg,dimgrey,darkslategrey,JACKETS,LOUNGEWEAR
0109697_jpg.rf.8df80a3b1df9eeb8b49ea20f91250bbd.jpg,black,None,DRESSES,None
0138205_jpg.rf.52a351ee4cf78ed56bc63f7286f2d5af.jpg,darkslategrey,darkslategrey,DRESSES,TROUSERS
0608015_jpg.rf.7e29237c86dcef7953f8dd25db0dd48d.jpg,snow,floralwhite,DRESSES,TROUSERS
0151271_jpg.rf.07e167a8bd3f8613a79cf9e3324bef3b.jpg,slategrey,grey,DRESSES,TROUSERS
0578165_jpg.rf.ac6ef5d0ed358918ae658353b2536bd8.jpg,black,None,DENIM,None
0175895_jpg.rf.db9da36ed3137762bbc0e5e149af8937.jpg,darkgrey,None,DRESSES,None
0437114_jpg.rf.54a533819c53827e7949f74b87012045.jpg,burlywood,None,SKIRTS,None
0432858_jpg.rf.d8654fdcc01caf0b59f2a270b57482cb.jpg,darkgrey,silver,DRESSES,LOUNGEWEAR
0183481_jpg.rf.a9ae1d6773c2b8fdc6a5d7f3342c146a.jpg,white,None,DRESSES,None
0487607_jpg.rf.7decf839f225aebbd4118e0295340efa.jpg,black,sienna,DRESSES,TROUSERS
0429489_jpg.rf.b335d9e1cfcaeca37a89d00513b9dbef.jpg,dimgrey,None,DRESSES,None
0389502_jpg.rf.1d0633c52c3da698bba85f410539e23f.jpg,silver,silver,COATS,TROUSERS
1026511_jpg.rf.3acea397d2c1badb65ef91771304ae71.jpg,gainsboro,gainsboro,DRESSES,LOUNGEWEAR
0592585_jpg.rf.5bf0f743d7a387771ba4edb91a5e392b.jpg,darkslategrey,None,KNITWEAR,None
0470101_jpg.rf.4b8ca2588056bae8fa92b32d6119f55e.jpg,lightgrey,grey,DRESSES,TROUSERS
0189231_jpg.rf.f6c7b31bfcbcb74adafd5ce32ea42d53.jpg,darkslategrey,silver,SKIRTS,TROUSERS
0125042_jpg.rf.d87eb02a9756476cb624f2f576386cd8.jpg,black,silver,KNITWEAR,TROUSERS
0492146_jpg.rf.d2598419ca221f88db968a8c1e590863.jpg,darkslategrey,darkslategrey,KNITWEAR,TROUSERS
0151729_jpg.rf.d173b69624cbd0f6110f7c26570958e3.jpg,maroon,grey,DRESSES,TROUSERS
0646810_jpg.rf.71a9d08db363c021307532296d930913.jpg,darkslategrey,rosybrown,SKIRTS,LOUNGEWEAR
0344459_jpg.rf.32775b0caf6a20918f04e82383dd568e.jpg,black,None,SKIRTS,None
0003719_jpg.rf.3265c52fc4e63bb495a0b6791c793b27.jpg,darkslategrey,None,TOPS,None
0399676_jpg.rf.e43d1c949b6d9f9fdfdd56030e94242b.jpg,lightgrey,dimgrey,DRESSES,SHORTS
0595358_jpg.rf.045bc0780dd9c63a0fb4fded9073299e.jpg,gainsboro,antiquewhite,DRESSES,TROUSERS
0172282_jpg.rf.af871956b42d3374ffe732f191030684.jpg,darkslategrey,black,TOPS,TROUSERS
0320585_jpg.rf.6716a5484cfa8a70ba3a689df749bb55.jpg,lightgrey,lightgrey,SKIRTS,TROUSERS
0178353_jpg.rf.b6bfd9d58b36f285c17a7a9ef96028c1.jpg,lightgrey,silver,DRESSES,TROUSERS
0176080_jpg.rf.fb85b083afb5577d760325301eae7722.jpg,darkred,silver,DRESSES,TROUSERS
0484520_jpg.rf.1ea3ace0bc0cdaef829170eceae6142e.jpg,gainsboro,None,DRESSES,None
0368289_jpg.rf.adf41677344202cad85bcd81876252b7.jpg,lightgrey,None,DRESSES,None
0105190_jpg.rf.529196e29f2f15a3ae2358558fd6cabe.jpg,darkseagreen,darkslategrey,DRESSES,SHORTS
0275782_jpg.rf.ec6e2832243f3f127d8a5989c1447d2a.jpg,silver,None,DENIM,None
0331367_jpg.rf.c7ade660c355a1c8f11d2371e4d7810f.jpg,silver,rosybrown,SKIRTS,LOUNGEWEAR
1063925_jpg.rf.67268584a8977620b83f8f9955664d31.jpg,whitesmoke,tan,DRESSES,SHORTS
0419161_jpg.rf.ef19d12780b9553a9a111c5bf3f9d598.jpg,darkgrey,gainsboro,DRESSES,TROUSERS
0285088_jpg.rf.0cdd62a9db8e82050166a4bae7d2f8cb.jpg,grey,None,TOPS,None
0139281_jpg.rf.1e96bfc9d85efb9c73eeb93dd23c3356.jpg,black,None,DRESSES,None
0556462_jpg.rf.4b4a0b8e0d221987660f53389838be6f.jpg,darkolivegreen,darkslategrey,SKIRTS,TROUSERS
0416737_jpg.rf.0063d886bdb1055eac13fde6fd6268b3.jpg,white,grey,DRESSES,LOUNGEWEAR
0133787_jpg.rf.1fe4d2ad399d315d1cc97e5f4f239c7f.jpg,tan,rosybrown,KNITWEAR,TROUSERS
1016941_jpg.rf.4fd13c8f2f5eb1b651692f528da986c0.jpg,black,black,DRESSES,LOUNGEWEAR
0484293_jpg.rf.d166baf3ad52606b059c4413433c9e12.jpg,sandybrown,None,DRESSES,None
0419788_jpg.rf.69049db43f67e07fcc3720302e8f4504.jpg,dimgrey,burlywood,KNITWEAR,TROUSERS
0323310_jpg.rf.54e8bfe2fd44a7e4416441d283994ae6.jpg,grey,rosybrown,DRESSES,LOUNGEWEAR
0608159_jpg.rf.9342fbabb75a1d893edaf6fd6f887073.jpg,black,silver,KNITWEAR,TROUSERS
1062592_jpg.rf.295012da1c2ea470701d763ea7109bcc.jpg,lightgrey,maroon,COATS,LOUNGEWEAR
0477451_jpg.rf.e329a8fa46588d6d7e6250571795d76f.jpg,lightgoldenrodyellow,grey,DRESSES,LOUNGEWEAR
0969033_jpg.rf.f3350de356c304a53ea9dffba4bd7066.jpg,grey,darkgrey,SKIRTS,TROUSERS
0133585_jpg.rf.a29a774ee5c31e37020c0212b67b52ff.jpg,lightcyan,None,DRESSES,None
0182003_jpg.rf.3bc2b6d1a8a64392c1a95d7ba0a2301b.jpg,black,None,DRESSES,None
0369218_jpg.rf.b2cddafbc2a719e6cf933777a8f12af7.jpg,darkolivegreen,dimgrey,DRESSES,TROUSERS
0152224_jpg.rf.f0b04ffe584cb1ada00d8549bd0e884e.jpg,slategrey,darkslategrey,JACKETS,SHORTS
0484646_jpg.rf.1a8559f85afaf3bce9035b950fb72460.jpg,maroon,None,SKIRTS,None
0344827_jpg.rf.608847341cae8f4533a7601f47fa7858.jpg,darkolivegreen,grey,DRESSES,SHORTS
0345683_jpg.rf.20412bbd8f10e0bffe5c6c1d5d73d544.jpg,gainsboro,None,DRESSES,None
0453279_jpg.rf.5b5c12d654de3a495cc6d6354b83039c.jpg,darkolivegreen,cadetblue,DRESSES,SHORTS
0377585_jpg.rf.b01f1719b5a0f5fbe87048c3bcbc2aac.jpg,darkgrey,slategrey,JACKETS,TROUSERS
0732417_jpg.rf.e556c4d16abf8b41019ead0d7f13aac0.jpg,lightgrey,lightgrey,DRESSES,LOUNGEWEAR
0499822_jpg.rf.d20d38be3f241fe8b4fb76b2ff0c9836.jpg,palegoldenrod,grey,DRESSES,TROUSERS
0258405_jpg.rf.b1ea59ab99646db6147ac56c3d2742ac.jpg,darkslategrey,dimgrey,DRESSES,TROUSERS
0135542_jpg.rf.88e86e9b9c17cd0a2a345de2a63cbcc0.jpg,white,darkslategrey,DRESSES,TROUSERS
0162453_jpg.rf.26e8258935d5981274acc71029150212.jpg,wheat,saddlebrown,DRESSES,TROUSERS
0648023_jpg.rf.3d1d4abbc7a661a654bc0804c26b61aa.jpg,darkolivegreen,None,SKIRTS,None
0428379_jpg.rf.717b382a76ba261d40c18bc16259b719.jpg,peru,gainsboro,DRESSES,TROUSERS
0339820_jpg.rf.be3942bc4eecd0cff9bf1a4d23cfb294.jpg,wheat,bisque,DRESSES,TROUSERS
0441684_jpg.rf.5ba3a01ee0219844db4c4c2c2d8cca1d.jpg,darkslategrey,black,KNITWEAR,SHORTS
0584523_jpg.rf.f341809489fe31fef7487bb304cf366e.jpg,darkolivegreen,tan,SKIRTS,TROUSERS
0156493_jpg.rf.d50e774a98bebef47754d57f3b52a1a0.jpg,saddlebrown,saddlebrown,DRESSES,TROUSERS
